geneid,mm,mv
GRMZM2G078569,0.0978965473115787,0.0106579579960837
GRMZM2G047238,0.0440518850052098,0.00759686300411087
GRMZM2G047019,0.0134401442990099,0.00290816880037447
GRMZM2G043819,0.384246524371781,0.0187994719587139
GRMZM2G556078,0.817238070041587,0.067475508485202
GRMZM2G124307,0.00203013893509368,0.000640860993885004
GRMZM2G124281,0.20439201757767,0.00779825714599621
GRMZM2G067235,0.00253926948773581,0.00103817154397488
GRMZM2G067067,0.252868882582273,0.0379200067307109
GRMZM2G422720,0.672968963575333,NA
GRMZM2G123065,0.909836541107671,0.0327121458683473
GRMZM2G160927,0.387555511717579,0.047268663920461
GRMZM2G005955,0.118371935863624,0.00379921176172457
GRMZM2G139360,0.341998460254353,0.044749163794413
GRMZM2G139355,0.00292053597733898,0.00110630884826393
GRMZM2G438438,0.0514960113752867,NA
GRMZM2G024468,0.00732443396345806,NA
GRMZM2G131937,0.00266322593962518,0.000995957519835068
GRMZM2G152552,0.0682614967157737,NA
GRMZM2G152543,0.00460660788944458,0.00271933419814203
GRMZM2G152485,0.191040179074605,0.0334092794664446
GRMZM2G152457,0.0749612180318487,NA
GRMZM2G161368,0.202822990164029,0.0261047308826904
GRMZM2G161274,0.00309929170470482,0.00176912834639734
GRMZM2G161245,0.409872837677878,0.0406969719849039
GRMZM2G466460,0.85791881603515,NA
GRMZM2G108600,0.0670536257922791,NA
GRMZM2G117193,0.00278271159962702,NA
GRMZM2G031677,0.857120375665593,0.0793107830084046
GRMZM2G428555,0.00294537831758119,0.00163508165618915
GRMZM2G575445,0.838238645246682,NA
GRMZM2G153184,0.0106655524696979,0.000967667202897671
GRMZM2G082174,0.588949278105129,0.0364545613839677
GRMZM2G082257,0.00178468135194216,NA
AC213629.3_FG005,0.899800666041475,0.0529968275616736
GRMZM2G069656,0.0032138822137042,0.00122936149593756
GRMZM2G079123,0.0748232337760731,0.0342481874776297
GRMZM5G842990,0.907900566797692,0.0556103444789387
GRMZM2G160560,0.0710052182551981,0.0129729087470816
GRMZM2G107276,0.00548120879603795,NA
GRMZM2G127429,0.844194450975268,0.0759178897352388
GRMZM2G459391,0.0746620064689963,0.0100686898066018
GRMZM2G390041,0.902522335063923,0.0516953339153136
GRMZM2G166687,0.132750322227484,0.04248769368998
GRMZM2G052045,0.00163780487804878,0.000395398780487805
GRMZM2G052123,0.477279276315789,0.104266850877193
GRMZM2G089631,0.887190415187818,0.0515846994679142
GRMZM2G536825,0.0998875366969667,0.0113019004375362
GRMZM2G373124,0.0750196569325497,0.00877858606619602
GRMZM2G127232,0.00272268982515913,0.00110680435621804
GRMZM2G058783,0.843869849209574,0.0793913439361421
GRMZM2G058702,0.0739681913695634,0.0113468670741798
GRMZM2G358693,0.265047909541875,0.0367717905033832
AC217050.4_FG004,0.452096254260448,0.0748216671712399
AC217050.4_FG001,0.0306111442631775,0.00835848191082451
AC217050.4_FG007,0.0439144510621081,0.0346300166451019
AC217050.4_FG006,0.728633704358936,0.0360296268899373
GRMZM2G124203,0.0589097650349232,NA
AC203090.3_FG005,0.00198163265306122,0.0014001387755102
GRMZM2G056815,0.00215157898676908,0.00162977939529193
AC217376.3_FG004,0.00448212428597044,0.0024660626184357
AC217376.3_FG001,0.00216090494519287,0.000872866443184671
GRMZM2G092595,0.512481887042216,0.047227725076544
GRMZM2G106133,0.00223985885378429,0.000971984359539049
GRMZM2G106558,0.00302787160503903,NA
GRMZM2G395348,0.00419815392024897,0.00139743435247984
GRMZM2G095931,0.302610732714138,0.0547052843289018
AC199826.4_FG003,0.462610783170905,0.206419562382289
GRMZM2G056400,0.00469718098102939,NA
GRMZM2G135949,0.0240200035721401,0.0119909824208916
GRMZM2G101052,0.776376587266276,NA
GRMZM2G101000,0.00381554171521226,0.00172162326846739
AC207119.3_FG001,0.904644618253712,NA
GRMZM2G485898,0.0730351692223382,0.00515685759896612
GRMZM2G016189,0.0739592803483182,0.00784151045486819
GRMZM2G079785,0.00829890974221152,0.00531989720717977
GRMZM2G079805,0.00361191990654044,NA
GRMZM2G116831,0.0918544974704335,0.0156656455092917
GRMZM5G893055,0.00250757255187633,0.001058769720654
GRMZM2G119357,0.00686991248918494,0.00520200285283172
GRMZM2G324999,0.00222231836357453,0.00102394875976907
GRMZM2G325026,0.487183977863525,0.045775879244758
GRMZM2G116971,0.20692838668845,0.0134920139287901
GRMZM2G116990,0.844178472222222,0.0785120360867912
GRMZM2G106703,0.130163874318148,0.00809970491260013
GRMZM2G467848,0.899935547711492,0.062696448453707
GRMZM2G167651,0.0942294736769224,0.0124729909198695
GRMZM2G167669,0.00250969332236835,0.0012832011450188
GRMZM2G167694,0.0984327866523567,0.0347205033439777
GRMZM2G169198,0.146281511161604,0.0287488399173933
GRMZM2G169227,0.202609613604245,0.0407389722569725
GRMZM2G142249,0.212435778516606,0.036328781116762
GRMZM2G015642,0.206538343247946,0.0396064317673507
GRMZM2G090542,0.248866141934618,0.0161041553800688
GRMZM2G166186,0.46535892776395,0.203404615551215
GRMZM2G440313,0.236276593811746,NA
GRMZM2G141214,0.0741822904901013,0.00827578204380074
GRMZM2G174310,0.00599586637751831,NA
AC217910.3_FG006,0.00395269809404025,0.00171704626549907
AC217910.3_FG004,0.00177359757938263,NA
AC217910.3_FG001,0.00218480823554976,NA
GRMZM5G844703,0.00336077838122633,NA
GRMZM2G144547,0.141691428987249,0.0246665852291456
AC200881.4_FG002,0.679936365537377,0.141463098557447
GRMZM2G061487,0.00251414803456008,NA
AC200881.4_FG007,0.853617486389873,NA
GRMZM2G347280,0.0864041792123968,0.0399401151625837
GRMZM2G149511,0.66865127697658,NA
GRMZM2G149553,0.00441342935188024,0.00170880260028414
GRMZM2G093666,0.0510429260477159,0.00746285182651853
GRMZM2G085249,0.152795893583368,0.0150847602449014
GRMZM2G152408,0.0722110242277689,0.0146358315611371
GRMZM2G059985,0.00226480739209468,0.000798707529963167
GRMZM2G047124,0.00388086507330205,0.00241688932455137
GRMZM2G138475,0.0377931034549188,0.0123235350060144
GRMZM2G114093,0.0440645461725903,0.0157509008896318
GRMZM2G308457,0.00344806005398111,0.00135574138981504
GRMZM2G008226,0.298798359513124,0.0390291851544188
GRMZM2G108277,0.156512669657235,0.0431596465072706
GRMZM2G003304,0.00545266719664272,0.00253162840577399
GRMZM5G818791,0.286628126370423,0.050695007995166
GRMZM2G003426,0.00286571002886963,0.00139590196610987
GRMZM2G452887,0.00562526822759179,0.003589142981027
GRMZM2G066757,0.268055662916984,0.0731633844628116
GRMZM5G895175,0.387965259948439,NA
GRMZM2G115635,0.163906772991848,0.0457576879628557
GRMZM2G115707,0.0178841381557083,0.0132925402030021
GRMZM2G097342,0.00288829629298863,0.00177317569563314
GRMZM5G894432,0.685404004442456,0.119658190185
GRMZM2G146111,0.0941300806973855,0.014657105348528
GRMZM2G146278,0.0109742010630101,0.00548563684447973
GRMZM2G146286,0.078643100550481,0.0113498709864996
GRMZM5G887243,0.858779494855218,0.0345133840487717
GRMZM2G015967,0.206126864510748,NA
GRMZM2G127361,0.00208333333333333,0.00104166666666667
GRMZM2G127374,0.0340740429994732,0.00572232589529305
GRMZM2G127396,0.327307535885167,0.0269673082092858
AC206198.3_FG001,0.0932350300156113,0.0538011424257066
GRMZM2G008663,0.44929050004272,0.0308098121346216
GRMZM2G487629,0.399700335647091,0.100704693934016
GRMZM2G141707,0.0236813687371733,0.00485926287164035
GRMZM2G015925,0.182705844195263,0.031254939449113
GRMZM2G321010,0.00266004377902477,0.000780152760981037
GRMZM2G154114,0.00288445143499398,NA
GRMZM2G074094,0.0838439279194028,0.0170368887352521
GRMZM2G136353,0.00290314958795536,0.0012781750637949
GRMZM2G564469,0.0564814814814815,NA
GRMZM2G136426,0.0396574074074074,0.0262692932098765
GRMZM2G136439,0.0752342018930403,0.0346329608888766
GRMZM2G469523,0.0670814929480564,0.0165555543706761
GRMZM2G047153,0.00629278500922394,0.00223965116363882
GRMZM2G045688,0.214542640579624,NA
GRMZM2G032351,0.0683848383077928,0.0100218379363723
AC200754.4_FG004,0.894853829039988,NA
GRMZM2G355233,0.00285564465484276,0.00110251312199502
AC217977.3_FG003,0.114459113032759,0.00522312359564894
AC217977.3_FG001,0.002808018177318,0.00103325120745132
GRMZM5G800112,0.00545561357096445,0.00270489477629258
GRMZM2G327174,0.171060206900854,0.0273501497926972
GRMZM2G101105,0.0354984771346072,NA
GRMZM2G101116,0.00202341917182546,0.000718244075601027
GRMZM2G101130,0.0299501076603887,0.00500899954307491
GRMZM2G101140,0.00309053174138313,0.00126993547806984
GRMZM2G466563,0.0133010264425108,0.00865601760815897
GRMZM2G466557,0.910507851619421,NA
GRMZM2G078022,0.236913590511815,0.0266172044336279
GRMZM2G078389,0.822438980261325,0.0643268702856491
GRMZM2G078401,0.016055152699528,NA
GRMZM2G078407,0.448328677726934,0.0462201980661414
GRMZM2G078412,0.0626251143191674,0.0157542597654862
GRMZM5G826654,0.80106242160295,0.0953767446207897
GRMZM2G179063,0.00251552335594452,0.00105310481202866
GRMZM5G894200,0.79442112655457,0.0861825262167416
GRMZM2G077068,0.460632745385807,0.109924085877673
GRMZM2G147629,0.372599220118657,0.0390532456012847
GRMZM2G703910,0.877173950224183,NA
GRMZM2G447433,0.318883138978177,NA
GRMZM2G081251,0.00520416299947192,0.00287055830839641
GRMZM2G099367,0.0879508645264171,0.0182027720510236
GRMZM2G090264,0.902428684210526,0.0210151230116959
AC187217.4_FG004,0.00590277777777778,0.00295138888888889
GRMZM2G174107,0.0710729195642357,0.00831978083867562
GRMZM2G113742,0.234586448053768,NA
GRMZM2G163437,0.0975714612776153,0.0108538546331831
GRMZM2G450163,0.245767808867453,0.0280169440916545
GRMZM2G044269,0.00287651852099401,0.000957972030462178
GRMZM2G026737,0.874866719251806,0.062861254228753
GRMZM2G112242,0.00963399664095342,0.00442772624433406
GRMZM2G411041,0.00609283053528877,0.00443957385527568
GRMZM2G451506,0.0137406541220032,0.0048653393530691
GRMZM2G150030,0.154558026781619,0.0177067415072372
GRMZM2G149946,0.0168546264570595,0.00794828353498982
GRMZM2G026406,0.00259590060683143,NA
GRMZM2G096303,0.0305717507002801,NA
GRMZM2G320269,0.00226456296502837,NA
GRMZM2G068699,0.00301575836000178,0.00177784952892955
GRMZM2G068639,0.0119507005315591,0.00868717882176619
GRMZM2G075247,0.00246124917487521,0.00124176893693953
GRMZM2G075229,0.00333056053906504,0.00162352520332564
GRMZM2G082335,0.00456887416814246,NA
GRMZM5G883468,0.826113533054393,0.0764007354613752
GRMZM2G026249,0.901462636035275,NA
GRMZM2G026020,0.0204262498685581,NA
GRMZM2G318882,0.00239827846731872,0.00152715614669918
GRMZM2G025855,0.0096759966115326,0.00444536209104619
GRMZM2G123896,0.0043269828127532,NA
GRMZM2G123884,0.224257018924593,0.0665490898014814
GRMZM2G123791,0.276321584078124,NA
GRMZM2G024145,0.20816419329043,0.0625887229687289
GRMZM2G078154,0.346254231717428,NA
GRMZM2G328671,0.105515933038643,0.00639364006361065
GRMZM2G055431,0.0021214687805599,0.000806626547297978
GRMZM2G067626,0.00351388811335615,0.0015282790483998
GRMZM2G368041,0.0108008338261452,NA
GRMZM2G067638,0.0811032038862196,0.0162922410270687
GRMZM2G170982,0.00263082825009269,NA
GRMZM2G073510,0.0904674349237927,0.0183128445345229
GRMZM2G073399,0.129034701165621,0.0207251199414896
GRMZM2G450498,0.0036601578826041,NA
GRMZM2G150351,0.422064246435625,NA
GRMZM2G345776,0.00573478779214073,0.00321901846166993
GRMZM2G045082,0.00385910428684021,0.00243067160975952
GRMZM2G345725,0.510909540783544,0.0483436728294478
GRMZM5G880435,0.0108615206195997,NA
GRMZM2G078088,0.0583602951348432,0.00744534233236211
GRMZM2G032222,0.320791669844902,0.0252689814754781
GRMZM2G481799,0.000275735294117647,5.74448529411765e-05
GRMZM2G181231,0.001848963470197,NA
GRMZM2G181236,0.0151631226911622,0.0023418927361231
AC203382.3_FG005,0.811432137185171,0.0952115327794282
GRMZM2G002898,0.153973516443792,0.0245376922142637
GRMZM2G176209,0.00939785920375535,0.00688744667725129
GRMZM2G105770,0.196193361432444,0.0265302339844718
GRMZM2G123624,0.143752380046818,0.0241638912897015
GRMZM2G703915,0.925,0.06875
AC210173.4_FG005,0.00620200567594493,0.00403596510327395
GRMZM5G886799,0.00348130999184961,NA
GRMZM2G703918,0.331429139753018,NA
AC210173.4_FG002,0.77628891966759,0.0597515535703293
GRMZM2G031572,0.324189138596089,0.0332467421972137
GRMZM2G031893,0.232194999168527,0.0578911695890944
GRMZM2G414727,0.0103329238911095,NA
GRMZM2G114570,0.0309566566400124,NA
GRMZM2G172451,0.254461889066931,0.0677185332367282
GRMZM2G475956,0.0018519621374844,0.000905600827807779
GRMZM2G082484,0.355201449390297,0.0374943541791787
GRMZM2G063798,0.862139498605188,NA
GRMZM2G063679,0.252902430552984,0.049170092268951
GRMZM2G439544,0.850245209051716,NA
GRMZM2G016613,0.00699659261929957,0.00360295472836533
GRMZM2G452526,0.0561235610079119,NA
AC212023.4_FG002,0.8139793771232,0.0999396497464537
GRMZM2G414827,0.00516209372315839,0.00346340064831254
AC212023.4_FG004,0.00221449136078042,0.0010093295911507
GRMZM2G414848,0.115276241451085,0.00900078108656487
AC212023.4_FG006,0.832207209176449,NA
GRMZM2G113053,0.0362566964285714,NA
GRMZM2G113062,0.167159848614475,NA
GRMZM2G168744,0.00344972517200429,NA
GRMZM2G167824,0.0548768087270072,NA
GRMZM2G167787,0.0656740423615512,0.0279856862051027
GRMZM2G438386,0.00231367738915667,NA
GRMZM2G125617,0.259170402152725,0.0157150366934137
GRMZM2G125649,0.00712841919798585,NA
GRMZM2G460012,0.123421118769145,0.016984933670983
GRMZM2G159975,0.00872483040565783,0.00366024985676029
GRMZM2G045027,0.00288500483455592,0.000883905375700778
GRMZM2G044992,0.868084259312923,0.0694159921493484
GRMZM2G056357,0.205383228471719,NA
GRMZM2G056431,0.449568031636997,0.0631355213583278
GRMZM2G056594,0.0963580780884241,0.0193292836737385
GRMZM2G081148,0.120345596567313,0.040922231538211
GRMZM2G412630,0.00284386831655739,0.00201141413026749
GRMZM2G112798,0.790292894454728,NA
GRMZM2G129007,0.213270819498141,0.0251659316452953
GRMZM2G129135,0.00192200766142482,NA
GRMZM2G129266,0.00352042352179927,0.00160665646636669
GRMZM5G869779,0.285542649671545,0.0276639155138672
GRMZM5G868683,0.109533070559451,0.0208652980856521
GRMZM5G882228,0.00576394259412144,0.00276960637606671
GRMZM5G856734,0.170927460151132,0.0269107511060446
AC213521.3_FG005,0.381699791615957,0.0415056363017932
GRMZM5G826174,0.00220415054179567,0.00147601777041409
GRMZM2G171559,0.0328220137016782,NA
GRMZM2G124207,0.0028339430469771,0.00150245067298865
GRMZM2G425863,0.202196860866384,NA
GRMZM2G374973,0.0249548470729881,0.00830467593005726
GRMZM5G899944,0.894734956394558,0.0454640111731754
GRMZM2G131817,0.160605999958067,0.0376077273897426
GRMZM2G429928,0.145297513825441,NA
GRMZM2G131769,0.0607615459071277,NA
GRMZM2G131623,0.162105504825854,NA
GRMZM2G131618,0.00273570776053895,0.00104082026947574
GRMZM2G131591,0.0151705894963954,0.00698863156349778
GRMZM5G822098,0.0019014210046557,0.000472297494791555
GRMZM2G135688,0.175719096370867,NA
GRMZM5G821828,0.299057039430316,NA
GRMZM2G135849,0.0153183965428277,0.00405028568223254
GRMZM2G135866,0.0754526269080882,0.0188842387286854
GRMZM2G350225,0.00283274415535445,NA
GRMZM2G009735,0.00406007939277072,NA
GRMZM2G152123,0.00244953579482475,0.000566323159232504
GRMZM2G045808,0.00303703703703704,0.000958939571150098
GRMZM5G864178,0.011921645021645,NA
GRMZM5G861997,0.049977492301014,0.00192139078640228
GRMZM2G119657,0.338195648434813,NA
GRMZM2G070392,0.85180520913981,NA
GRMZM2G449133,0.00905663858280017,0.00278621890767776
GRMZM2G449083,0.344748532788701,NA
GRMZM5G855891,0.0851176342408597,0.0126064298365297
GRMZM2G703928,0.0131559008350142,0.00577307592402524
AC208440.3_FG003,0.229160817743202,NA
GRMZM2G036455,0.00426398329326961,NA
GRMZM2G456452,0.0024201613442648,NA
GRMZM2G147362,0.867854538122435,NA
GRMZM2G449478,0.883738875276052,NA
GRMZM2G449479,0.832228549771763,0.0870925662954882
GRMZM2G147418,0.18505090997987,0.0146134814196765
GRMZM2G388892,0.396727755139224,0.024737946582802
GRMZM2G087651,0.00385473846827407,0.00230356471676517
GRMZM2G388882,0.0158176169590643,0.00647531841293047
GRMZM2G382393,0.791497235086975,0.10757922033659
GRMZM2G082529,0.113337881521273,0.0111290937021697
GRMZM5G871419,0.352538834043954,0.0524209842668861
GRMZM5G877884,0.201808528521752,0.0146119031728993
GRMZM5G842970,0.115641355032318,0.0273234876640776
AC225222.2_FG004,0.791691203703704,NA
GRMZM5G874562,0.152858089638854,0.038887197298868
GRMZM5G870629,0.0026914511129539,0.00125559822731316
GRMZM2G057451,0.199148167855751,0.0341627164904374
GRMZM2G095492,0.0864958660477236,NA
GRMZM2G346455,0.00312266969753203,NA
GRMZM2G045699,0.882662850232198,0.0424454088387943
GRMZM2G095126,0.0111853764029106,NA
GRMZM2G104012,0.0665399215889641,0.0169962321702095
GRMZM2G103983,0.00333308557091983,NA
GRMZM2G103929,0.00328130821892819,0.00144908485204621
GRMZM5G888696,0.375693831283712,0.0628136352856138
GRMZM5G877815,0.0137198449021103,0.00507580884580377
GRMZM5G832380,0.0572188477415258,0.0237382479350242
GRMZM2G153208,0.00195917475112598,NA
GRMZM2G093951,0.00258232074747463,NA
GRMZM2G028335,0.181875457550523,NA
GRMZM2G418833,0.00182769083705319,0.000521837718371372
GRMZM2G023013,0.00274084914203039,0.000958210305727554
AC214819.3_FG003,0.530612545248161,0.0496578698505091
GRMZM2G317085,0.0528283186442491,0.0280465713689755
GRMZM2G397765,0.120281910661636,0.0638938011221285
GRMZM2G006658,0.922348484848485,0.0658459595959596
GRMZM2G307222,0,NA
GRMZM2G307210,0.853846153846154,NA
GRMZM2G005977,0.0360682728368021,0.0232623853963327
GRMZM2G006019,0.844005691056911,NA
GRMZM2G016741,0.899,NA
GRMZM2G016777,0.75861355979701,NA
GRMZM2G331599,0.0847457627118644,NA
AC205713.4_FG004,0.626948333333333,NA
GRMZM2G429548,0.0420117824111372,NA
GRMZM2G429533,0.0403395106860012,0.0159582743757091
GRMZM2G071304,0.255973483117531,0.0165009582520074
GRMZM2G160752,0.197719591338219,0.0237554597301706
GRMZM2G113167,0.00568841485025696,0.002273915731359
GRMZM2G113202,0.335972144845142,0.0535900993164109
GRMZM2G409205,0.908788286959547,NA
GRMZM2G108949,0.00263074074265142,NA
GRMZM2G043183,0.308563894697296,0.0358282862217762
GRMZM2G157855,0.217033555565973,0.0226868312322672
GRMZM2G577369,0.8807,0.0535955061965812
GRMZM2G014676,0.00495991967676015,NA
GRMZM2G317021,0.00154071176387808,0.00101289397112631
GRMZM2G162758,0.00294689066782653,0.00166069175103251
GRMZM2G459291,0.0229718588407842,0.006081275374674
GRMZM2G459290,0.00261135821673167,0.00128828661308184
AC199893.4_FG002,0.00161599772560037,NA
GRMZM2G091320,0.128672953488671,NA
GRMZM2G413853,0.399293127470444,0.0375302195323504
GRMZM2G113781,0.105907087851605,0.0253115125776678
GRMZM2G153336,0.876221183366356,0.0841836236699267
GRMZM2G079428,0.134681545542031,NA
GRMZM2G380650,0.62651559237819,0.0604583468315257
GRMZM2G380665,0.117536952601677,0.0131285282212456
GRMZM2G380668,0.0115968963920021,0.00212829406936067
GRMZM2G404443,0.0021419099052613,0.000939595746055653
AC192362.3_FG003,0.783218150330578,0.0526363818758208
AC192362.3_FG002,0.0401924046226678,0.0290718090378725
GRMZM2G131577,0.10674633769773,0.0190006881236069
GRMZM2G131683,0.00625582369515714,0.00233036045194673
GRMZM2G131715,0.683302004470525,0.137955482171378
GRMZM2G131723,0.116440982956989,0.0284116325732838
GRMZM2G131815,0.0332690309187103,0.00579763203008183
GRMZM2G431412,0.0021715971858829,NA
GRMZM2G131873,0.869334791136063,NA
GRMZM2G428673,0.520525614165207,0.0375680508398433
GRMZM2G027462,0.236789196465398,NA
GRMZM2G469551,0.245178138700975,0.0405852690009334
GRMZM2G153233,0.119712444595501,0.0212730904078794
AC190570.3_FG003,0.823372413793103,NA
GRMZM2G069976,0.326581808399493,NA
GRMZM2G048434,0.0118638216250427,NA
GRMZM5G879665,0.00408366819747417,0.00294128486459643
GRMZM2G165963,0.173563380730051,0.00697920033366346
GRMZM2G465734,0.132735992615951,0.0921065734267087
GRMZM2G019641,0.00128068153849596,NA
GRMZM2G085974,0.0034161222087334,0.00174806194333597
GRMZM2G042704,0.261327129098243,0.103045152673117
GRMZM2G042598,0.0780289172149123,0.00925879974262914
GRMZM2G147346,0.00282145077926959,NA
GRMZM2G415359,0.0659343082486919,0.012427740479152
